zpid,streetName,city,state,zipcode,price,bathrooms,bedrooms,livingArea,homeType,homeStatus,rentZestimate,currency,country,taxAssessedValue,imgSrc,homeDetailUrl
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/8e4da6281e7227d32ae072b1c9669b69-p_e.jpg,https://www.zillow.com/apartments/frisco-tx/amli-at-the-ballpark/5Xhsc2/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/feb025560527c3b51421a1fcc097750d-p_e.jpg,https://www.zillow.com/apartments/austin-tx/texan-pearl/5XjfMM/
2116349835,2515 Pearl St APT 304,Austin,TX,78705,2020,2,2,800,APARTMENT,FOR_RENT,2039,USD,USA,,https://photos.zillowstatic.com/fp/feb025560527c3b51421a1fcc097750d-p_e.jpg,https://www.zillow.com/apartments/austin-tx/texan-pearl/5XjfMM/
2116368307,2515 Pearl St APT 513,Austin,TX,78705,1945,2,2,800,APARTMENT,FOR_RENT,1944,USD,USA,,https://photos.zillowstatic.com/fp/feb025560527c3b51421a1fcc097750d-p_e.jpg,https://www.zillow.com/apartments/austin-tx/texan-pearl/5XjfMM/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/7e004f87fc40b4e471ce480d8ca0c3ea-p_e.jpg,https://www.zillow.com/b/davis-at-the-square-mckinney-tx-BK64jP/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/1a57dc230d7b3f43f42991db2bc95c4b-p_e.jpg,https://www.zillow.com/apartments/willow-park-tx/willow-crossing-townhomes/C8xV66/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/1269ea5391cc3c0523f85f084916746e-p_e.jpg,https://www.zillow.com/apartments/lewisville-tx/bluffs-at-vista-ridge/5XjyCr/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/3db62107f287d48b1b892e3ef0d628a4-p_e.jpg,https://www.zillow.com/apartments/austin-tx/shoal-creek-north/5XhtD2/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/6925d074bd3f145cb8e1a5f837b83b98-p_e.jpg,https://www.zillow.com/b/covey-homes-harvest-meadows-buda-tx-C3ZGRd/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/671afc601a5a25ef3a02a3d30845f293-p_e.jpg,https://www.zillow.com/apartments/san-antonio-tx/hardy-oak/Bm3tjx/
2067628405,8201 Luxe Blvd #4009,McKinney,TX,75071,2543,2,2,1354,APARTMENT,FOR_RENT,1860,USD,USA,,https://photos.zillowstatic.com/fp/b9fde7d193edb6df3d8bac056241d10c-p_e.jpg,https://www.zillow.com/apartments/mckinney-tx/luxe-prosper/C3489v/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/61438319a26e7ceaaa9f65246739b5f2-p_e.jpg,https://www.zillow.com/b/the-brick-and-mortar-district-apartments-kyle-tx-C5x9Pp/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/043fa679c811e8b22ba61360742033d5-p_e.jpg,https://www.zillow.com/apartments/san-antonio-tx/the-anthony-at-canyon-springs/5Xk8LV/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/73e4c7a8c5274e6f2b166b567e6602c5-p_e.jpg,https://www.zillow.com/apartments/seabrook-tx/the-towers-seabrook/65b3mv/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/09bd2e59861b51aa498a5dace70a3c0a-p_e.jpg,https://www.zillow.com/apartments/plano-tx/bridgemoor-at-plano/BPVdgg/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/cf852bf9280c4538b3357f6c9111b770-p_e.jpg,https://www.zillow.com/b/botanic-luxury-living-spring-tx-C3Z2Ph/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/115fe22cc5913bef01cd228a1969087e-p_e.jpg,https://www.zillow.com/apartments/austin-tx/mission-james-place/5Xht3G/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/4205e8f2e2308a7246ef59473b5052ee-p_e.jpg,https://www.zillow.com/b/three-hills-austin-tx-CZ7Jrv/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/19abf985a785158004d5998dada3d4ec-p_e.jpg,https://www.zillow.com/b/covey-homes-westpointe-san-antonio-tx-C34mbX/
2056815049,1165 Montgomery Blvd #111,Allen,TX,75013,2304,2,2,1078,APARTMENT,FOR_RENT,,USD,USA,,https://photos.zillowstatic.com/fp/b01e73535366ab5476f23dd69eebf94f-p_e.jpg,https://www.zillow.com/apartments/allen-tx/alleia-watters-creek/C3sbKc/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/6b137514039e937a6c3a4245e218afaf-p_e.jpg,https://www.zillow.com/apartments/austin-tx/highline-apartments/5h6DqT/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/36794bf97f8898efc93615cdf6aaba5b-p_e.jpg,https://www.zillow.com/apartments/san-antonio-tx/encore281/65cp74/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/5a195306d2463187f8b53d51c753b146-p_e.jpg,https://www.zillow.com/b/woods-at-manchaca-austin-tx-BdLKCX/
2061507727,13150 Cityscape Ave #A355D8663,Houston,TX,77047,1450,1,2,350,APARTMENT,FOR_RENT,1136,USD,USA,,https://photos.zillowstatic.com/fp/feffe3669df1b3c31e4a3bee083b5bc4-p_e.jpg,https://www.zillow.com/apartments/houston-tx/woodspring-suites-houston-288-south-medical-center/BLYMd8/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/94e1a4608128b98de609562583cfdcd6-p_e.jpg,https://www.zillow.com/apartments/austin-tx/bridge-at-henley/BPFXR9/
2061532070,1207 W Expressway 83 #AAEE7B830,Pharr,TX,78577,975,1,2,350,APARTMENT,FOR_RENT,784,USD,USA,,https://photos.zillowstatic.com/fp/c9f0ee495e96b6bfb32a6547d7b77c4e-p_e.jpg,https://www.zillow.com/apartments/pharr-tx/woodspring-suites-mcallen-pharr/BkdMYy/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/2943394e0332ac3528ae0883e761ef1a-p_e.jpg,https://www.zillow.com/apartments/san-antonio-tx/reserve-at-canyon-creek/5Xknpm/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/32354f3c3416adf7784acf3659695abc-p_e.jpg,https://www.zillow.com/apartments/mansfield-tx/the-sydney/C32s86/
2067013636,401 State Highway 360 #2209,Mansfield,TX,76063,2052,2,2,1078,APARTMENT,FOR_RENT,2097,USD,USA,,https://photos.zillowstatic.com/fp/32354f3c3416adf7784acf3659695abc-p_e.jpg,https://www.zillow.com/apartments/mansfield-tx/the-sydney/C32s86/
2066683457,637 Samuels Ave #FF3370CA5,Fort Worth,TX,76102,1800,2,2,1090,APARTMENT,FOR_RENT,1707,USD,USA,,https://photos.zillowstatic.com/fp/1b764453c885045fdcf1349f21c7c7c9-p_e.jpg,https://www.zillow.com/b/rocklyn-apartments-fort-worth-tx-9KdbG9/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/526728ad04cb05a92b126b8b268f83f1-p_e.jpg,https://www.zillow.com/apartments/houston-tx/alister-galleria/5XhsLn/
2057158480,127 Plantation Dr W #A8E348C3A,Lake Jackson,TX,77566,1149,2,2,,APARTMENT,FOR_RENT,1299,USD,USA,,https://photos.zillowstatic.com/fp/deb74f7eee659eaf173ca00c6c89e8bf-p_e.jpg,https://www.zillow.com/apartments/lake-jackson-tx/oaks-of-lake-jackson/5XhsW4/
2066753876,2420 144th St #F5312C537,Lubbock,TX,79423,1450,2,3,1350,APARTMENT,FOR_RENT,1474,USD,USA,,https://photos.zillowstatic.com/fp/7d1547ab317b978ef159709e03d034dc-p_e.jpg,https://www.zillow.com/apartments/lubbock-tx/bell-farm-townhomes/BfzgRS/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/7bd78903943a32b7a62ea89140ad7ec9-p_e.jpg,https://www.zillow.com/apartments/pflugerville-tx/the-parker/C7ybtg/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/96a38c2704b1ca094bed6a427c0ae9f8-p_e.jpg,https://www.zillow.com/apartments/dallas-tx/metropolitan-at-cityplace/5XkX9r/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/3b1e4ba2932b0db51b195cf75e12e4c2-p_e.jpg,https://www.zillow.com/apartments/la-porte-tx/morgan%27s-landing/BhR2qT/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/07788cc20b03149df79e4ab688c94c20-p_e.jpg,https://www.zillow.com/apartments/cypress-tx/highpark/C4Qtcb/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/d356637a3578d322aee167b42c677c54-p_e.jpg,https://www.zillow.com/b/la-villita-lakeside-and-landings-irving-tx-5XkCNK/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/c288fdb209cf5a742d51182626fbedc6-p_e.jpg,https://www.zillow.com/apartments/frisco-tx/modera-frisco-square/BsTzpL/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/8239df58256f865da744fdc418abda90-p_e.jpg,https://www.zillow.com/apartments/fort-worth-tx/presidium-revelstoke/BL5Ntn/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/35398709ad37a3fb7f924fb4f47c321c-p_e.jpg,https://www.zillow.com/apartments/montgomery-tx/1800-central-pine-street/CFbS6x/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/ea0454b1f1b22db8e430c947fd34e979-p_e.jpg,https://www.zillow.com/apartments/houston-tx/marcella-memorial-heights/5XhrvJ/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/8ee248138abc1d05b9b5f727de73caf0-p_e.jpg,https://www.zillow.com/apartments/san-antonio-tx/nexus-urban-living/5XtNFj/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/825d8f33a372cb7861b4532bda66b5dd-p_e.jpg,https://www.zillow.com/apartments/grapevine-tx/vine-on-north-park/5XnFn6/
2086935659,3227 McKinney Ave APT 09K,Dallas,TX,75204,2536,2,2,1040,APARTMENT,FOR_RENT,2793,USD,USA,,https://photos.zillowstatic.com/fp/b70e6aa5a80787a6ef25b1d9752c27b9-p_e.jpg,https://www.zillow.com/apartments/dallas-tx/whitney-uptown/5XjwSV/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/a5860a45294378f591049c6eb5e30d08-p_e.jpg,https://www.zillow.com/apartments/pflugerville-tx/tech-junction/Bzw2jn/
2056592074,13624 Dessau Rd #3208,Pflugerville,TX,78660,1949,2,2,1100,APARTMENT,FOR_RENT,,USD,USA,,https://photos.zillowstatic.com/fp/a5860a45294378f591049c6eb5e30d08-p_e.jpg,https://www.zillow.com/apartments/pflugerville-tx/tech-junction/Bzw2jn/
2080422896,2208 N Fm 620 Rd #4314,Austin,TX,78717,2232,2,2,1195,APARTMENT,FOR_RENT,2379,USD,USA,,https://photos.zillowstatic.com/fp/7fbee4f11b7e391992572ac1c9c12f82-p_e.jpg,https://www.zillow.com/apartments/austin-tx/travis-at-the-lake/Bs7fsn/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/5e03783ec0087267c29ed9b34db25741-p_e.jpg,https://www.zillow.com/apartments/college-station-tx/lake-walk-at-traditions-apartments/BrQbTk/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/7d8f15c8523b7941e77d3604c6980c39-p_e.jpg,https://www.zillow.com/apartments/magnolia-tx/park-at-magnolia/5ZCk3v/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/e9ad48506ccdebb6d9c3801f0e8102d0-p_e.jpg,https://www.zillow.com/apartments/san-antonio-tx/carmel-at-deerfield/5Xjwyc/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/0991dc01c3ca9ba6872c6b9994f54f95-p_e.jpg,https://www.zillow.com/apartments/frisco-tx/capitol-at-stonebriar/9kVc8B/
2057406956,239 Emerson St #7BD37129B,Houston,TX,77006,1650,1,2,925,APARTMENT,FOR_RENT,1650,USD,USA,,https://photos.zillowstatic.com/fp/67520d8d75081b469ad59942b068f59e-p_e.jpg,https://www.zillow.com/apartments/houston-tx/live-montrose/5XtrwZ/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/d55d3c082261f43de71f58dea9366232-p_e.jpg,https://www.zillow.com/apartments/shenandoah-tx/modera-six-pines/Bqnb4z/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/1f2cf413aa1549223527f2a5976ba781-p_e.jpg,https://www.zillow.com/apartments/allen-tx/watterscape-urban-residential/C4XCpv/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/0031a3a362f0e177fa17555d1523e977-p_e.jpg,https://www.zillow.com/apartments/houston-tx/the-maroneal/5XhsS9/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/49339010f6a95adc185e4f06a0a11038-p_e.jpg,https://www.zillow.com/apartments/conroe-tx/the-towers-woodland/5h4Bqn/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/ed1c65801158086ed3cb70dfcce6ef40-p_e.jpg,https://www.zillow.com/apartments/houston-tx/arrive-river-oaks/5XhsF4/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/a2321dc74af6c2c07d60c4b35c11c49a-p_e.jpg,https://www.zillow.com/apartments/san-antonio-tx/1800-broadway/5XkNVd/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/d50100d76b7324ed57f8b4e6bb0c53a8-p_e.jpg,https://www.zillow.com/apartments/houston-tx/fidelis-westlake/BcHwP7/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/0238c91b332d52abb590d4d4b197cf5b-p_e.jpg,https://www.zillow.com/b/the-links-on-pga-parkway-frisco-tx-C3ZCcJ/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/0024b63498c305f0d4c94cf2d16ee181-p_e.jpg,"https://www.zillow.com/b/Woodchase-Apartments-Houston-TX/29.733698,-95.54137_ll/"
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/f0e1636d3ea315d4db53cf4a9e2f0191-p_e.jpg,https://www.zillow.com/apartments/austin-tx/edison-riverside/9jL3J8/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/23ef70f27faf9e60a4faf457cd906da5-p_e.jpg,https://www.zillow.com/apartments/montgomery-tx/lakeside-conroe/9Ky2gr/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/f0c2a9e54cc033897c141e11052ff5de-p_e.jpg,https://www.zillow.com/apartments/san-antonio-tx/indian-hollow/65WY3h/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/ce9f4201a05af39ed374bb769d6148fe-p_e.jpg,https://www.zillow.com/apartments/kyle-tx/ventana-at-plum-creek/BKXR3m/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/8a579232bfe08e449e46e4119f7fc0c0-p_e.jpg,https://www.zillow.com/apartments/fort-worth-tx/the-bowery-at-southside/9SwXLx/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/67453fe4e5422602a99fe222e2295373-p_e.jpg,https://www.zillow.com/apartments/san-antonio-tx/canyon-point/5XkVdw/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/8eaf0e147664e8d45fcc95a0180e8c75-p_e.jpg,https://www.zillow.com/apartments/leander-tx/the-gabriel/CYDtYJ/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/47efd234cf562134d7c6785b0d3dbd05-p_e.jpg,https://www.zillow.com/apartments/austin-tx/pioneer-hill/BtWLVC/
2072213194,3377 Blackburn St #8107,Dallas,TX,75204,2541,2,2,1253,APARTMENT,FOR_RENT,2463,USD,USA,,https://photos.zillowstatic.com/fp/53783d3952709d076776621241934e23-p_e.jpg,https://www.zillow.com/apartments/dallas-tx/thirty377/5XjwT4/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/5725046648c4265c30e0bfc31cbec09b-p_e.jpg,https://www.zillow.com/apartments/round-rock-tx/bexley-round-rock/BHtj3y/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/d4b190c7e9cc4eee92d324c64e7cb749-p_e.jpg,https://www.zillow.com/apartments/cedar-park-tx/latitude-at-presidio/B6n8D9/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/20ab3ab55011e9ebf0f4c52f553bc78f-p_e.jpg,https://www.zillow.com/apartments/benbrook-tx/olympus-team-ranch/5gJPJ6/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/874af2017dbc3a36a74daf157f963455-p_e.jpg,https://www.zillow.com/apartments/houston-tx/halstead/5XhsF8/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/124e30cffe81ec9f6a04b50b86bff0ae-p_e.jpg,https://www.zillow.com/apartments/austin-tx/highlands-hill-country/5Xht5c/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/432c15747f4fd32d43d041666df631b8-p_e.jpg,https://www.zillow.com/apartments/plano-tx/carrington-park/5XhscC/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/248cd4bdc2ec1f53b85b71347f3867b2-p_e.jpg,https://www.zillow.com/apartments/keller-tx/olympus-stone-glen/5XkCMr/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/e1d54870f1b5a1314cd0e447dce582b0-p_e.jpg,https://www.zillow.com/apartments/san-antonio-tx/vue-sonoma-verde/C723Kp/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/6a0da8d97ea687f12e945ea1bcf24468-p_e.jpg,https://www.zillow.com/apartments/houston-tx/miramar-townhomes/5XhsQ6/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/a8bb87348ffe5f184f7ea5a967779e34-p_e.jpg,https://www.zillow.com/apartments/richmond-tx/olympus-at-waterside-estates/65ddqH/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/4bd99a6f1258217d163e5932b0a70d37-p_e.jpg,https://www.zillow.com/b/agora-stone-oak-san-antonio-tx-9mfNWp/
2057445058,4271 Altoona Dr #FE3974202,Dallas,TX,75233,1435,2,2,1059,APARTMENT,FOR_RENT,1663,USD,USA,,https://photos.zillowstatic.com/fp/caf0db9bbf8abb65e7b25f3b884639d9-p_e.jpg,https://www.zillow.com/apartments/dallas-tx/tesoro-at-12/5Xm8gV/
2062746595,1660 Katy Gap Rd #3535101,Katy,TX,77494,2065,2,2,1244,APARTMENT,FOR_RENT,1889,USD,USA,,https://photos.zillowstatic.com/fp/f50ea38b20cb592c9c5537069ada00c7-p_e.jpg,https://www.zillow.com/apartments/katy-tx/imt-cinco-ranch/64kWcN/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/61cde3bb9b0da4860028a8ae65315618-p_e.jpg,https://www.zillow.com/apartments/austin-tx/nichols-park/5Xht68/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/2a2ad7dc19286a5b11f35d6c591400cb-p_e.jpg,https://www.zillow.com/b/woodlands-at-the-preserve-garland-tx-BtMdGb/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/85742a07e073ae21b590bf8ab80f1ddb-p_e.jpg,https://www.zillow.com/apartments/mckinney-tx/bexley-at-westridge/B8JgpC/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/e7f148d35e18667e3544d8041d1f96f8-p_e.jpg,https://www.zillow.com/apartments/austin-tx/berkshire-santal/65gHsc/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/09d107566859b86243155927dedee466-p_e.jpg,https://www.zillow.com/b/falls-on-bull-creek-austin-tx-5Xht4r/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/6c67a83654c70c549f733502a55f0ccd-p_e.jpg,https://www.zillow.com/apartments/irving-tx/the-ashton/5Xm8Zy/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/99d0f99f59cdd4077e5652f87695723c-p_e.jpg,https://www.zillow.com/apartments/austin-tx/the-mont/BPNRhh/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/06df3534d86cd9efd4396f702e0dcef1-p_e.jpg,https://www.zillow.com/apartments/houston-tx/summervale-apartments/5XkBfy/
2061012113,8001 E William Cannon Dr #1103,Austin,TX,78744,1945,2,2,1014,APARTMENT,FOR_RENT,1943,USD,USA,,https://photos.zillowstatic.com/fp/b56a920f5986caa848de94cffe20334e-p_e.jpg,https://www.zillow.com/apartments/austin-tx/ariza-easton-park/C8BcbN/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/46e4bac7bbcd8db1eaf895dda293c57b-p_e.jpg,https://www.zillow.com/apartments/richmond-tx/cendana-district-west/C3Z27F/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/28ce21f68e7e02212684469e22166026-p_e.jpg,https://www.zillow.com/b/the-davis-fort-worth-tx-65VvX6/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/43b2616a07eeeb639f0fcd50a88a29b2-p_e.jpg,https://www.zillow.com/apartments/austin-tx/oaks/5Xht5q/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/47b521ddbf5909a07288dc181f2bb02c-p_e.jpg,https://www.zillow.com/apartments/houston-tx/san-felipe-square-townhomes/5Xxgzp/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/5e2c383a675924580ae8b6de939b62d2-p_e.jpg,https://www.zillow.com/apartments/desoto-tx/desoto-town-center/5Xhshd/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/b52a8e2633a3c88b4cb2091f9ac2692e-p_e.jpg,https://www.zillow.com/apartments/rowlett-tx/reveal-on-the-lake/BTnY7k/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/63d04c331ec45b7f1087d05df23fdd67-p_e.jpg,https://www.zillow.com/apartments/san-antonio-tx/sonterra-blue/5gpqXz/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/cb2bb89c09797b88ddb153a22cd038fb-p_e.jpg,https://www.zillow.com/apartments/conroe-tx/capri-villas-at-the-lake/B7n5DZ/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/bcc4e261567a25cf736e5859da674e5a-p_e.jpg,https://www.zillow.com/apartments/flower-mound-tx/bexley-river-walk/B6n8Dg/
2059489544,1120 Moy St #AC7B8E106,Houston,TX,77007,1091,2,2,978,APARTMENT,FOR_RENT,2021,USD,USA,,https://photos.zillowstatic.com/fp/8fdcb7093a555debe64a8d3948ca25a4-p_e.jpg,https://www.zillow.com/apartments/houston-tx/heritage-senior-residences/Bysyzm/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/58653d13a83cef5782b3735c884dedd7-p_e.jpg,https://www.zillow.com/apartments/austin-tx/the-quarters-nueces-house/5XjfMY/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/3ee3dbc7660e02ea123916eb41d282f2-p_e.jpg,https://www.zillow.com/b/reveal-at-onion-creek-austin-tx-BpVRfn/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/6f190b59e138c63e30a9782701ce0d9f-p_e.jpg,https://www.zillow.com/apartments/carrollton-tx/lyv-broadway/9Ss4nD/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/6c126ae789b0468589a445d83e17812f-p_e.jpg,https://www.zillow.com/apartments/houston-tx/crosley-tanglewood/5XhsFK/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/97e6fd38b95c629aa44e955c0e3361d3-p_e.jpg,https://www.zillow.com/apartments/austin-tx/water-oak/C24cTp/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/f06336f1d496b7c31d44401d60813284-p_e.jpg,https://www.zillow.com/apartments/san-antonio-tx/estates-at-san-antonio/5YXh9W/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/a688dd787c01c11ad511db6eda86feb1-p_e.jpg,https://www.zillow.com/apartments/fort-worth-tx/the-trails-at-summer-creek/BPfZC4/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/d57c27aa9a81dc534d171169265b7a42-p_e.jpg,https://www.zillow.com/apartments/haltom-city-tx/jefferson-fossil-creek/CHHcQd/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/16e22ae113ddf96e5d6068f53abf01e3-p_e.jpg,https://www.zillow.com/apartments/dallas-tx/the-beckley-on-trinity-%7c-brand.dash.new-luxury-apartments/BtgBX8/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/3c11ad0cad6005d9a06d05cb60e7c872-p_e.jpg,https://www.zillow.com/apartments/dallas-tx/cypress-at-trinity-groves/B6j2Jm/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/ce8eafac67a6d9f726b26de26e5c50ef-p_e.jpg,https://www.zillow.com/apartments/austin-tx/avery-ranch/9jb9BB/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/17eeda5ca074fe9b879d6d811c85a9fa-p_e.jpg,https://www.zillow.com/apartments/austin-tx/san-marin/5Xht8F/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/8aa73a6c7ca5aef7ea792b1ab2f8c389-p_e.jpg,https://www.zillow.com/apartments/fort-worth-tx/luxia-river-east/BqszVD/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/c8acf36aa6b8f5ff0171fbbdeb490d78-p_e.jpg,https://www.zillow.com/apartments/houston-tx/2111-austin/9nx4h6/
2093782651,3990 Vitruvian Way APT 531,Addison,TX,75001,2549,2,2,1165,APARTMENT,FOR_RENT,2392,USD,USA,,https://photos.zillowstatic.com/fp/c204bfc6528e9d3326a62348d82702b8-p_e.jpg,https://www.zillow.com/apartments/addison-tx/fiori-on-vitruvian-park/5Xhss2/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/8fcebbc261182ffd5e69bfe077b6a8fe-p_e.jpg,https://www.zillow.com/apartments/san-antonio-tx/paseo-residences-at-eilan/5hQxN2/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/abc9c6f661822cecccc729866832782d-p_e.jpg,https://www.zillow.com/apartments/houston-tx/montecito/5XhsR5/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/dfd8a131f1c85d4aee169f8112e4a3b8-p_e.jpg,https://www.zillow.com/b/reserve-at-stonebridge-ranch-mckinney-tx-BsnHyC/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/fe4f9b52eca57e73c497e1172e3b817e-p_e.jpg,https://www.zillow.com/apartments/allen-tx/301-greenville/5XhskW/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/c107949ad4941358eed8fbe726db0a3d-p_e.jpg,https://www.zillow.com/apartments/georgetown-tx/northstar-georgetown-55%2b-active-senior-living-community/BqfqrS/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/6e622237f55d228382934b141700705a-p_e.jpg,https://www.zillow.com/b/lynncora-grand-prairie-tx-C49qB8/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/64189d5262a99820e86ae7cc7e2f2a52-p_e.jpg,https://www.zillow.com/apartments/katy-tx/crawford-at-grand-morton/Bg8Qgf/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/f242e1c9837118337bae26b9b09d2a7f-p_e.jpg,https://www.zillow.com/apartments/austin-tx/the-grove/5Xht2w/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/b759548fd6aa83a223a476cb3f868891-p_e.jpg,https://www.zillow.com/apartments/san-antonio-tx/siena-on-sonterra/5Xm4SC/
,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/e413222263ce8e23703e9e906e0015ff-p_e.jpg,https://www.zillow.com/apartments/magnolia-tx/villages-of-magnolia/5hSSdG/
